id,name,zip_code,id_county
2669,Rudabánya,3733,5
2670,Rudolftelep,3742,5
2671,Rum,9766,10
2672,Ruzsa,6786,14
2673,Ságújfalu,3162,19
2674,Ságvár,8654,11
2675,Sajóbábony,3792,5
2676,Sajóecseg,3793,5
2677,Sajógalgóc,3636,5
2678,Sajóhidvég,3576,5
2679,Sajóivánka,3720,5
2680,Sajókápolna,3773,5
2681,Sajókaza,3720,5
2682,Sajókeresztúr,3791,5
2683,Sajólád,3572,5
2684,Sajólászlófalva,3773,5
2685,Sajómercse,3656,5
2686,Sajónémeti,3652,5
2687,Sajóörös,3586,5
2688,Sajópálfala,3714,5
2689,Sajópetri,3573,5
2690,Sajópüspöki,3653,5
2691,Sajósenye,3712,5
2692,Sajószentpéter,3770,5
2693,Sajószöged,3599,5
2694,Sajóvámos,3712,5
2695,Sajóvelezd,3656,5
2696,Sajtoskál,9632,10
2697,Salföld,8256,8
2698,Salgótarján,3102,19
2699,Salgótarján,3109,19
2700,Salgótarján,3121,19
2701,Salgótarján,3104,19
2702,Salgótarján,3141,19
2703,Salgótarján,3100,19
2704,Salköveskút,9742,10
2705,Salomvár,8995,15
2706,Sály,3425,5
2707,Sámod,7841,3
2708,Sámsonháza,3074,19
2709,Sand,8824,15
2710,Sándorfalva,6762,14
2711,Sántos,7479,11
2712,Sáp,4176,17
2713,Sáránd,4272,17
2714,Sárazsadány,3942,5
2715,Sárbogárd,7018,1
2716,Sárbogárd,7019,1
2717,Sárbogárd,7003,1
2718,Sárbogárd,7000,1
2719,Sáregres,7014,1
2720,Sárfimizdó,9813,10
2721,Sárhida,8944,15
2722,Sárisáp,2523,9
2723,Sarkad,5720,16
2724,Sarkadkeresztúr,5731,16
2725,Sárkeresztes,8051,1
2726,Sárkeresztúr,8125,1
2727,Sárkeszi,8144,1
2728,Sármellék,8391,15
2729,Sárok,7781,3
2730,Sárosd,2433,1
2731,Sárospatak,3952,5
2732,Sárospatak,3950,5
2733,Sárpilis,7145,18
2734,Sárrétudvari,4171,17
2735,Sarród,9434,6
2736,Sarród,9435,6
2737,Sárszentágota,8126,1
2738,Sárszentlőrinc,7047,18
2739,Sárszentmihály,8141,1
2740,Sárszentmihály,8143,1
2741,Sarud,3386,4
2742,Sárvár,9609,10
2743,Sárvár,9608,10
2744,Sárvár,9600,10
2745,Sásd,7370,3
2746,Sáska,8308,8
2747,Sáta,3659,5
2748,Sátoraljaújhely,3944,5
2749,Sátoraljaújhely,3945,5
2750,Sátoraljaújhely,3988,5
2751,Sátoraljaújhely,3980,5
2752,Sátorhely,7785,3
2753,Sávoly,8732,11
2754,Sé,9789,10
2755,Segesd,7562,11
2756,Sellye,7960,3
2757,Selyeb,3809,5
2758,Semjén,3974,5
2759,Semjénháza,8862,15
2760,Sénye,8788,15
2761,Sényő,4533,13
2762,Seregélyes,8111,1
2763,Serényfalva,3729,5
2764,Sérsekszőlős,8660,11
2765,Sikátor,8439,8
2766,Siklós,7818,3
2767,Siklós,7800,3
2768,Siklósbodony,7814,3
2769,Siklósnagyfalu,7823,3
2770,Sima,3881,5
2771,Simaság,9633,10
2772,Simonfa,7474,11
2773,Simontornya,7081,18
2774,Sióagárd,7171,18
2775,Siófok,8611,11
2776,Siófok,8609,11
2777,Siófok,8600,11
2778,Siójut,8652,11
2779,Sirok,3332,4
2780,Sitke,9671,10
2781,Sobor,9315,6
2782,Söjtör,8897,6
2783,Sokorópátka,9112,12
2784,Solt,6320,12
2785,Soltszentimre,6223,12
2786,Soltvadkert,6230,8
2787,Sóly,8193,7
2788,Solymár,2083,11
2789,Som,8655,3
2790,Somberek,7728,8
2791,Somlójenő,8478,8
2792,Somlószőlős,8483,8
2793,Somlóvásárhely,8481,8
2794,Somlóvecse,8484,11
2795,Somodor,7454,11
2796,Somogyacsa,7283,3
2797,Somogyapáti,7922,11
2798,Somogyaracs,7584,11
2799,Somogyaszaló,7452,11
2800,Somogybabod,8684,11
2801,Somogybükkösd,8858,11
2802,Somogycsicsó,8726,11
2803,Somogydöröcske,7284,11
2804,Somogyegres,8666,11
2805,Somogyfajsz,8708,11
2806,Somogygeszti,7455,3
2807,Somogyhárságy,7925,3
2808,Somogyhatvan,7921,11
2809,Somogyjád,7443,11
2810,Somogymeggyes,8673,11
2811,Somogysámson,8733,11
2812,Somogysárd,7435,11
2813,Somogysimonyi,8737,11
2814,Somogyszentpál,8705,11
2815,Somogyszil,7276,11
2816,Somogyszob,7563,11
2817,Somogytúr,8683,11
2818,Somogyudvarhely,7515,11
2819,Somogyvámos,8699,11
2820,Somogyvár,8698,3
2821,Somogyviszló,7924,11
2822,Somogyzsitfa,8734,13
2823,Sonkád,4954,1
2824,Soponya,8123,6
2825,Sopron,9494,6
2826,Sopron,9408,6
2827,Sopron,9407,6
2828,Sopron,9400,6
2829,Sopronhorpács,9463,6
2830,Sopronkövesd,9483,6
2831,Sopronnémeti,9325,10
2832,Söpte,9743,10
2833,Söréd,8072,15
2834,Sorkifalud,9774,10
2835,Sorkikápolna,9774,19
2836,Sormás,8881,7
2837,Sorokpolány,9773,5
2838,Sóshartyán,3131,3
2839,Sóskút,2038,10
2840,Sóstófalva,3716,15
2841,Sósvertike,7960,10
2842,Sótony,9681,1
2843,Sukoró,8096,1
2844,Sükösd,6346,3
2845,Sülysáp,2242,9
2846,Sülysáp,2241,15
2847,Sümeg,8330,12
2848,Sümegcsehi,8357,7
2849,Sümegprága,8351,7
2850,Sumony,7960,8
2851,Súr,2889,15
2852,Surd,8856,8
2853,Süttő,2543,9
2854,Szabadbattyán,8151,1
2855,Szabadegyháza,2432,1
2856,Szabadhidvég,8139,1
2857,Szabadhidvég,8138,1
2858,Szabadi,7253,11
2859,Szabadkígyós,5712,16
2860,Szabadszállás,6080,12
2861,Szabadszentkirály,7951,3
2862,Szabás,7544,11
2863,Szabolcs,4467,13
2864,Szabolcsbáka,4547,13
2865,Szabolcsveresmart,4496,13
2866,Szada,2111,7
2867,Szágy,7383,3
2868,Szajk,7753,3
2869,Szajla,3334,4
2870,Szajol,5081,2
2871,Szakácsi,3786,5
2872,Szakadát,7071,18
2873,Szakáld,3596,5
2874,Szakály,7192,18
2875,Szakcs,7213,18
2876,Szakmár,6336,12
2877,Szaknyér,9934,10
2878,Szakoly,4234,13
2879,Szakony,9474,6
2880,Szakonyfalu,9983,10
2881,Szákszend,2856,9
2882,Szalafő,9942,10
2883,Szalánta,7811,3
2884,Szalapa,8341,15
2885,Szalaszend,3863,5
2886,Szalatnak,7334,3
2887,Szálka,7121,18
2888,Szalkszentmárton,6086,12
2889,Szalmatercs,3163,19
2890,Szalonna,3754,5
2891,Szamosangyalos,4767,13
2892,Szamosbecs,4745,13
2893,Szamoskér,4721,13
2894,Szamossályi,4735,13
2895,Szamosszeg,4824,13
2896,Szamostatárfalva,4746,13
2897,Szamosújlak,4734,13
2898,Szanda,2697,19
2899,Szank,6131,12
2900,Szántód,8622,11
2901,Szany,9317,6
2902,Szápár,8423,8
2903,Szaporca,7843,3
2904,Szár,2066,1
2905,Szárász,7184,3
2906,Szárazd,7063,18
2907,Szárföld,9353,6
2908,Szárliget,2067,9
2909,Szarvas,5540,16
2910,Szarvasgede,3051,19
2911,Szarvaskend,9913,10
2912,Szászberek,5053,2
2913,Szászfa,3821,5
2914,Szászvár,7349,3
2915,Szatmárcseke,4945,13
2916,Szátok,2656,19
2917,Szatta,9938,10
2918,Szatymaz,6763,14
2919,Szava,7813,3
2920,Százhalombatta,2440,7
2921,Szebény,7725,3
2922,Szécsénke,2692,19
2923,Szécsény,3170,19
2924,Szécsényfelfalu,3135,19
2925,Szécsisziget,8879,15
2926,Szederkény,7751,3
2927,Szedres,7056,18
2928,Szeged,6757,14
2929,Szeged,6791,14
2930,Szeged,6710,14
2931,Szeged,6771,14
2932,Szeged,6753,14
2933,Szeged,6700,14
2934,Szeged,6720,14
2935,Szeged,6721,14
2936,Szeged,6722,14
2937,Szeged,6723,14
2938,Szeged,6724,14
2939,Szeged,6725,14
2940,Szeged,6726,14
2941,Szeged,6727,14
2942,Szeged,6728,14
2943,Szeged,6729,14
2944,Szegerdő,8732,11
2945,Szeghalom,5520,16
2946,Szegi,3918,5
2947,Szegilong,3918,5
2948,Szegvár,6635,14
2949,Székely,4534,13
2950,Székelyszabar,7737,3
2951,Székesfehérvár,8019,1
2952,Székesfehérvár,8000,1
2953,Székkutas,6821,14
2954,Szekszárd,7100,18
2955,Szeleste,9622,10
2956,Szelevény,5476,2
2957,Szellő,7661,3
2958,Szemely,7763,3
2959,Szemenye,9685,10
2960,Szemere,3866,5
2961,Szendehely,2640,19
2962,Szendrő,3752,5
2963,Szendrőlád,3751,5
2964,Szenna,7477,11
2965,Szenta,8849,11
2966,Szentantalfa,8272,8
2967,Szentbalázs,7472,11
2968,Szentbékkálla,8281,8
2969,Szentborbás,7918,11
2970,Szentdénes,7913,3
2971,Szentdomonkos,3259,4
2972,Szente,2655,19
2973,Szentegát,7915,3
2974,Szentendre,2000,7
2975,Szentes,6600,14
2976,Szentgál,8444,8
2977,Szentgáloskér,7465,11
2978,Szentgotthárd,9981,10
2979,Szentgotthárd,9955,10
2980,Szentgotthárd,9970,10
2981,Szentgyörgyvár,8393,15
2982,Szentgyörgyvölgy,8975,15
2983,Szentimrefalva,8475,8
2984,Szentistván,3418,5
2985,Szentistvánbaksa,3844,5
2986,Szentjakabfa,8272,8
2987,Szentkatalin,7681,3
2988,Szentkirály,6031,12
2989,Szentkirályszabadja,8225,8
2990,Szentkozmadombja,8947,15
2991,Szentlászló,7936,3
2992,Szentliszló,8893,15
2993,Szentlőrinc,7940,3
2994,Szentlőrinckáta,2255,7
2995,Szentmargitfalva,8872,15
2996,Szentmártonkáta,2254,7
2997,Szentpéterfa,9799,10
2998,Szentpéterfölde,8953,15
2999,Szentpéterszeg,4121,17
3000,Szentpéterúr,8762,15
3001,Szenyér,8717,11
3002,Szepetnek,8861,15
3003,Szerecseny,9125,6
3004,Szeremle,6512,12
3005,Szerencs,3900,5
3006,Szerep,4162,17
3007,Szerep,4163,17
3008,Szergény,9523,10
3009,Szigetbecse,2321,7
3010,Szigetcsép,2317,7
3011,Szigethalom,2315,7
3012,Szigetmonostor,2015,7
3013,Szigetszentmárton,2318,7
3014,Szigetszentmiklós,2310,7
3015,Szigetújfalu,2319,7
3016,Szigetvár,7900,3
3017,Szigliget,8264,8
3018,Szihalom,3377,4
3019,Szijártóháza,8969,15
3020,Szikszó,3800,5
3021,Szil,9326,6
3022,Szilágy,7664,3
3023,Szilaspogony,3125,19
3024,Szilsárkány,9312,6
3025,Szilvágy,8986,15
3026,Szilvás,7811,3
3027,Szilvásszentmárton,7477,4
3028,Szilvásvárad,3348,11
3029,Szin,3761,5
3030,Szinpetri,3761,5
3031,Szirák,3044,19
3032,Szirmabesenyő,3711,5
3033,Szob,2628,7
3034,Szőc,8452,7
3035,Szőce,9935,11
3036,Sződ,2134,2
3037,Sződliget,2133,2
3038,Szögliget,3762,10
3039,Szőke,7833,10
3040,Szőkéd,7763,10
3041,Szőkedencs,8736,9
3042,Szokolya,2624,5
3043,Szólád,8625,9
3044,Szolnok,5008,11
3045,Szolnok,5000,8
3046,Szőlősardó,3757,10
3047,Szőlősgyörök,8692,7
3048,Szombathely,9707,7
3049,Szombathely,9719,5
3050,Szombathely,9700,3
3051,Szomód,2896,3
3052,Szomolya,3411,11
3053,Szomor,2822,5
3054,Szörény,7976,11
3055,Szorosad,7285,3
3056,Szúcs,3341,4
3057,Szűcsi,3034,19
3058,Szügy,2699,5
3059,Szuha,3154,5
3060,Szuhafő,3726,5
3061,Szuhakálló,3731,3
3062,Szuhogy,3734,11
3063,Szulimán,7932,19
3064,Szulok,7539,4
3065,Szűr,7735,19
3066,Szurdokpüspöki,3064,3
3067,Tab,8660,11
3068,Tabajd,8088,1
3069,Tabdi,6224,12
3070,Táborfalva,2381,7
3071,Tác,8121,1
3072,Tagyon,8272,8
3073,Tahitótfalu,2022,7
3074,Tahitótfalu,2021,7
3075,Takácsi,8541,8
3076,Tákos,4845,13
3077,Taksony,2335,7
3078,Taktabáj,3926,5
3079,Taktaharkány,3922,5
3080,Taktakenéz,3924,5
3081,Taktaszada,3921,5
3082,Taliándörögd,8295,8
3083,Tállya,3907,5
3084,Tamási,7091,18
3085,Tamási,7090,18
3086,Tanakajd,9762,10
3087,Táp,9095,6
3088,Tápióbicske,2764,7
3089,Tápiógyörgye,2767,7
3090,Tápióság,2253,7
3091,Tápiószecső,2251,7
3092,Tápiószele,2766,7
3093,Tápiószentmárton,2711,7
3094,Tápiószőlős,2769,7
3095,Táplánszentkereszt,9761,10
3096,Tapolca,8297,8
3097,Tapolca,8300,8
3098,Tapsony,8718,11
3099,Tápszentmiklós,9094,6
3100,Tar,3073,19
3101,Tarany,7514,11
3102,Tarcal,3915,5
3103,Tard,3416,5
3104,Tardona,3644,5
3105,Tardos,2834,9
3106,Tarhos,5641,16
3107,Tarján,2831,9
3108,Tarjánpuszta,9092,6
3109,Tárkány,2945,9
3110,Tarnabod,3369,4
3111,Tarnalelesz,3258,4
3112,Tarnaméra,3284,4
3113,Tarnaörs,3294,4
3114,Tarnaszentmária,3331,4
3115,Tarnaszentmiklós,3382,4
3116,Tarnazsadány,3283,4
3117,Tárnok,2461,7
3118,Tárnokréti,9165,6
3119,Tarpa,4931,13
3120,Tarrós,7362,3
3121,Táska,8696,11
3122,Tass,6098,12
3123,Taszár,7261,11
3124,Tát,2534,9
3125,Tata,2835,9
3126,Tata,2890,9
3127,Tatabánya,2800,9
3128,Tataháza,6451,12
3129,Tatárszentgyörgy,2375,7
3130,Tázlár,6236,12
3131,Téglás,4243,17
3132,Tékes,7381,3
3133,Teklafalu,7973,3
3134,Telekes,9812,10
3135,Telekgerendás,5675,16
3136,Teleki,8626,11
3137,Telki,2089,7
3138,Telkibánya,3896,5
3139,Tengelic,7054,18
3140,Tengeri,7834,3
3141,Tengőd,8668,11
3142,Tenk,3359,4
3143,Tényő,9111,6
3144,Tépe,4132,17
3145,Terem,4342,13
3146,Terény,2696,19
3147,Tereske,2652,19
3148,Teresztenye,3757,5
3149,Terpes,3334,4
3150,Tés,8109,8
3151,Tésa,2635,7
3152,Tésenfa,7843,3
3153,Téseny,7834,3
3154,Teskánd,8991,15
3155,Tét,9100,6
3156,Tetétlen,4184,17
3157,Tevel,7181,18
3158,Tibolddaróc,3423,5
3159,Tiborszállás,4353,13
3160,Tihany,8237,8
3161,Tikos,8731,11
3162,Tilaj,8782,15
3163,Timár,4466,13
3164,Tinnye,2086,7
3165,Tiszaadony,4833,13
3166,Tiszaalpár,6066,12
3167,Tiszaalpár,6067,12
3168,Tiszabábolna,3465,5
3169,Tiszabecs,4951,13
3170,Tiszabercel,4474,13
3171,Tiszabezdéd,4624,13
3172,Tiszabő,5232,2
3173,Tiszabura,5235,2
3174,Tiszacsécse,4947,13
3175,Tiszacsege,4066,17
3176,Tiszacsermely,3972,5
3177,Tiszadada,4455,13
3178,Tiszaderzs,5243,2
3179,Tiszadob,4456,13
3180,Tiszadorogma,3466,5
3181,Tiszaeszlár,4446,13
3182,Tiszaeszlár,4464,13
3183,Tiszaföldvár,5461,2
3184,Tiszaföldvár,5430,2
3185,Tiszafüred,5359,2
3186,Tiszafüred,5358,2
3187,Tiszafüred,5244,2
3188,Tiszafüred,5350,2
3189,Tiszagyenda,5233,2
3190,Tiszagyulaháza,4097,17
3191,Tiszaigar,5361,2
3192,Tiszainoka,5464,2
3193,Tiszajenő,5094,2
3194,Tiszakanyár,4493,13
3195,Tiszakarád,3971,5
3196,Tiszakécske,6062,12
3197,Tiszakécske,6060,12
3198,Tiszakerecseny,4834,13
3199,Tiszakeszi,3458,5
3200,Tiszakóród,4946,13
3201,Tiszakürt,5472,2
3202,Tiszakürt,5471,2
3203,Tiszaladány,3929,5
3204,Tiszalök,4447,13
3205,Tiszalök,4450,13
3206,Tiszalúc,3565,5
3207,Tiszamogyorós,4645,13
3208,Tiszanagyfalu,4463,13
3209,Tiszanána,3385,4
3210,Tiszaörs,5362,2
3211,Tiszapalkonya,3587,5
3212,Tiszapüspöki,5211,2
3213,Tiszarád,4503,13
3214,Tiszaroff,5234,2
3215,Tiszasas,5474,2
3216,Tiszasüly,5061,2
3217,Tiszaszalka,4831,13
3218,Tiszaszentimre,5323,2
3219,Tiszaszentimre,5322,2
3220,Tiszaszentmárton,4628,13
3221,Tiszasziget,6756,14
3222,Tiszatardos,3928,5
3223,Tiszatarján,3589,5
3224,Tiszatelek,4486,13
3225,Tiszatelek,4487,13
3226,Tiszatenyő,5082,2
3227,Tiszaug,6064,12
3228,Tiszaújváros,3580,5
3229,Tiszavalk,3464,5
3230,Tiszavárkony,5095,2
3231,Tiszavárkony,5092,2
3232,Tiszavasvári,4440,13
3233,Tiszavid,4832,13
3234,Tisztaberek,4969,13
3235,Tivadar,4921,13
3236,Tóalmás,2252,7
3237,Tófalu,3354,4
3238,Tófej,8946,15
3239,Tófű,7348,3
3240,Tök,2073,5
3241,Tokaj,3910,9
3242,Tokod,2531,9
3243,Tokodaltáró,2532,10
3244,Tököl,2316,5
3245,Tokorcs,9561,17
3246,Tolcsva,3934,19
3247,Told,4117,18
3248,Tolmács,2657,18
3249,Tolna,7131,18
3250,Tolna,7130,2
3251,Tolnanémedi,7083,5
3252,Töltéstava,9086,12
3253,Tomajmonostora,5324,10
3254,Tomor,3787,1
3255,Tömörd,9738,15
3256,Tömörkény,6646,3
3257,Tompa,6422,10
3258,Tompaládony,9662,5
3259,Tordas,2463,5
3260,Tormafölde,8876,5
3261,Tormás,7383,5
3262,Tormásliget,9736,5
3263,Tornabarakony,3765,15
3264,Tornakápolna,3761,5
3265,Tornanádaska,3767,13
3266,Tornaszentandrás,3765,10
3267,Tornaszentjakab,3769,11
3268,Tornyiszentmiklós,8877,2
3269,Tornyosnémeti,3877,16
3270,Tornyospálca,4642,3
3271,Törökbálint,2045,15
3272,Törökkoppány,7285,15
3273,Törökszentmiklós,5212,11
3274,Törökszentmiklós,5200,8
3275,Torony,9791,7
3276,Törtel,2747,7
3277,Torvaj,8660,6
3278,Tószeg,5091,10
3279,Tótkomlós,5940,14
3280,Tótszentgyörgy,7981,7
3281,Tótszentmárton,8865,11
3282,Tótszerdahely,8864,2
3283,Töttös,7755,2
3284,Tótújfalu,7918,7
3285,Tótvázsony,8246,3
3286,Trizs,3724,5
3287,Tunyogmatolcs,4731,13
3288,Tura,2194,7
3289,Túristvándi,4944,13
3290,Türje,8796,2
3291,Túrkeve,5420,3
3292,Túrony,7811,13
3293,Túrricse,4968,13
3294,Tüskevár,8477,15
3295,Tuzsér,4623,8
3296,Tyukod,4762,13
3297,Udvar,7718,3
3298,Udvari,7066,18
3299,Ugod,8564,8
3300,Újbarok,2066,1
3301,Újcsanálos,3716,5
3302,Újdombrád,4491,13
3303,Újfehértó,4244,13
3304,Újhartyán,2367,7
3305,Újiráz,4146,17
3306,Újireg,7095,18
3307,Újkenéz,4635,13
3308,Újkér,9472,6
3309,Újkígyós,5661,16
3310,Újlengyel,2724,7
3311,Újléta,4288,17
3312,Újlőrincfalva,3387,4
3313,Újpetre,7766,3
3314,Újrónafő,9244,6
3315,Újsolt,6320,12
3316,Újszalonta,5727,16
3317,Újszász,5052,2
3318,Újszentiván,6754,14
3319,Újszentmargita,4065,17
3320,Újszilvás,2768,7
3321,Újtelek,6337,12
3322,Újtikos,4096,17
3323,Újudvar,8778,15
3324,Újvárfalva,7436,11
3325,Ukk,8347,8
3326,Üllés,6794,6
3327,Üllő,2225,9
3328,Und,9464,5
3329,Úny,2528,13
3330,Uppony,3622,10
3331,Ura,4763,1
3332,Uraiújfalu,9651,7
3333,Úrhida,8142,8
3334,Úri,2244,13
3335,Úrkút,8409,12
3336,Üröm,2096,8
3337,Uszka,4952,14
3338,Uszód,6332,7
3339,Uzsa,8321,7
3340,Vác,2600,7
3341,Vácduka,2167,7
3342,Vácegres,2184,7
3343,Váchartyán,2164,7
3344,Váckisújfalu,2185,7
3345,Vácrátót,2163,7
3346,Vácszentlászló,2115,7
3347,Vadna,3636,5
3348,Vadosfa,9346,6
3349,Vág,9327,6
3350,Vágáshuta,3992,5
3351,Vaja,4562,13
3352,Vajdácska,3961,5
3353,Vajszló,7838,3
3354,Vajta,7041,1
3355,Vál,2473,1
3356,Valkó,2114,7
3357,Valkonya,8885,15
3358,Vállaj,4351,13
3359,Vállus,8316,15
3360,Vámosatya,4936,13
3361,Vámoscsalád,9665,10
3362,Vámosgyörk,3291,4
3363,Vámosmikola,2635,7
3364,Vámosoroszi,4966,13
3365,Vámospércs,4287,17
3366,Vámosszabadi,9061,5
3367,Vámosújfalu,3941,6
3368,Váncsod,4119,17
3369,Vanyarc,2688,19
3370,Vanyola,8552,8
3371,Várad,7973,3
3372,Váralja,7354,18
3373,Varászló,8723,11
3374,Váraszó,3254,4
3375,Várbalog,9243,6
3376,Varbó,3778,5
3377,Varbóc,3756,5
3378,Várda,7442,11
3379,Várdomb,7146,18
3380,Várfölde,8891,15
3381,Varga,7370,3
3382,Várgesztes,2824,9
3383,Várkesző,8523,8
3384,Várong,7214,18
3385,Városföld,6033,12
3386,Városlőd,8445,8
3387,Várpalota,8103,8
3388,Várpalota,8104,8
3389,Várpalota,8100,8
3390,Varsád,7067,18
3391,Varsány,3178,19
3392,Várvölgy,8316,15
3393,Vasad,2211,7
3394,Vasalja,9921,10
3395,Vásárosbéc,7926,3
3396,Vásárosdombó,7362,3
3397,Vásárosfalu,9343,6
3398,Vásárosmiske,9552,10
3399,Vásárosnamény,4803,13
3400,Vásárosnamény,4804,13
3401,Vásárosnamény,4800,13
3402,Vasasszonyfa,9744,10
3403,Vasboldogasszony,8914,15
3404,Vasegerszeg,9661,10
3405,Vashosszúfalu,9674,10
3406,Vaskeresztes,9795,10
3407,Vaskút,6521,12
3408,Vasmegyer,4502,13
3409,Vaspör,8998,15
3410,Vassurány,9741,10
3411,Vászoly,8245,8
3412,Vasszécseny,9763,10
3413,Vasszentmihály,9953,10
3414,Vasszilvágy,9747,10
3415,Vasvár,9800,10
3416,Vaszar,8542,8
3417,Vát,9748,10
3418,Vatta,3431,5
3419,Vázsnok,7370,3
3420,Vécs,3265,4
3421,Vecsés,2220,7
3422,Végegyháza,5811,16
3423,Vejti,7838,3
3424,Vékény,7333,3
3425,Vekerd,4143,17
3426,Velem,9726,10
3427,Velemér,9946,10
3428,Velence,2481,1
3429,Velény,7951,3
3430,Véménd,7726,3
3431,Vének,9062,6
3432,Vép,9751,10
3433,Vereb,2477,1
3434,Veresegyház,2112,7
3435,Verőce,2621,7
3436,Verpelét,3351,4
3437,Verseg,2174,7
3438,Versend,7752,3
3439,Vértesacsa,8089,1
3440,Vértesboglár,8085,1
3441,Vérteskethely,2859,9
3442,Vértessomló,2823,9
3443,Vértestolna,2833,9
3444,Vértesszőlős,2837,9
3445,Vése,8721,11
3446,Veszkény,9352,6
3447,Veszprém,8412,8
3448,Veszprém,8411,8
3449,Veszprém,8200,8
3450,Veszprémfajsz,8248,8
3451,Veszprémgalsa,8475,8
3452,Veszprémvarsány,8438,8
3453,Vésztő,5530,16
3454,Vezseny,5093,2
3455,Vid,8484,8
3456,Vigántpetend,8294,8
3457,Villány,7773,3
3458,Villánykövesd,7772,3
3459,Vilmány,3891,5
3460,Vilonya,8194,8
3461,Vilyvitány,3991,5
3462,Vinár,9535,8
3463,Vindornyafok,8354,15
3464,Vindornyalak,8353,15
3465,Vindornyaszőlős,8355,15
3466,Visegrád,2026,7
3467,Visegrád,2025,7
3468,Visnye,7533,11
3469,Visonta,3272,4
3470,Visonta,3271,4
3471,Viss,3956,5
3472,Visz,8681,11
3473,Viszák,9932,10
3474,Viszló,3825,5
3475,Visznek,3293,4
3476,Vitnyéd,9371,6
3477,Vízvár,7588,11
3478,Vizslás,3128,19
3479,Vizsoly,3888,5
3480,Vokány,7768,3
3481,Vonyarcvashegy,8314,15
3482,Vöckönd,8931,15
3483,Völcsej,9462,6
3484,Vönöck,9516,10
3485,Vöröstó,8291,8
3486,Vörs,8711,11
3487,Zabar,3124,19
3488,Zádor,7976,3
3489,Zádorfalva,3726,5
3490,Zagyvarékas,5051,2
3491,Zagyvaszántó,3031,4
3492,Záhony,4625,13
3493,Zajk,8868,15
3494,Zajta,4974,13
3495,Zákány,8853,11
3496,Zákányszék,6787,14
3497,Zala,8660,11
3498,Zalaapáti,8741,15
3499,Zalabaksa,8971,15
3500,Zalabér,8798,15
3501,Zalaboldogfa,8992,15
3502,Zalacsány,8782,15
3503,Zalacséb,8996,15
3504,Zalaegerszeg,8900,15
3505,Zalaerdőd,8344,8
3506,Zalagyömörő,8349,8
3507,Zalahaláp,8308,8
3508,Zalaháshágy,8997,15
3509,Zalaigrice,8761,15
3510,Zalaistvánd,8932,15
3511,Zalakaros,8749,15
3512,Zalakomár,8751,15
3513,Zalakomár,8752,15
3514,Zalaköveskút,8354,15
3515,Zalalövő,8999,15
3516,Zalameggyes,8348,8
3517,Zalamerenye,8747,15
3518,Zalasárszeg,8756,15
3519,Zalaszabar,8743,15
3520,Zalaszántó,8353,15
3521,Zalaszegvár,8476,8
3522,Zalaszentbalázs,8772,15
3523,Zalaszentgrót,8795,15
3524,Zalaszentgrót,8793,15
3525,Zalaszentgrót,8785,15
3526,Zalaszentgrót,8789,15
3527,Zalaszentgrót,8790,15
3528,Zalaszentgyörgy,8994,15
3529,Zalaszentiván,8921,15
3530,Zalaszentjakab,8827,15
3531,Zalaszentlászló,8788,15
3532,Zalaszentlőrinc,8921,15
3533,Zalaszentmárton,8764,15
3534,Zalaszentmihály,8936,15
3535,Zalaszombatfa,8969,15
3536,Zaláta,7839,3
3537,Zalatárnok,8947,15
3538,Zalaújlak,8822,15
3539,Zalavár,8392,15
3540,Zalavég,8792,15
3541,Zalkod,3957,5
3542,Zamárdi,8621,11
3543,Zámoly,8081,1
3544,Zánka,8251,8
3545,Zaránk,3296,4
3546,Závod,7182,18
3547,Zebecke,8957,15
3548,Zebegény,2627,7
3549,Zemplénagárd,3977,5
3550,Zengővárkony,7720,3
3551,Zichyújfalu,8112,1
3552,Zics,8672,11
3553,Ziliz,3794,5
3554,Zimány,7471,11
3555,Zirc,8420,8
3556,Zók,7671,3
3557,Zomba,7173,18
3558,Zsadány,5537,16
3559,Zsáka,4142,17
3560,Zsámbék,2072,7
3561,Zsámbok,2116,7
3562,Zsana,6411,12
3563,Zsarolyán,4961,13
3564,Zsebeháza,9346,6
3565,Zsédeny,9635,10
3566,Zselickisfalud,7477,11
3567,Zselickislak,7400,11
3568,Zselicszentpál,7474,11
3569,Zsennye,9766,10
3570,Zsira,9476,6
3571,Zsombó,6792,14
3572,Zsujta,3897,5
3573,Zsurk,4627,13
3574,Zubogy,3723,5
